transaction_id,sender_account,receiver_account,amount,currency,timestamp,channel,branch_code,reference_number,is_fraud,typology
TXN-702273553F13,ACC-6657,ACC-9727,534062.14,INR,2026-05-05T21:53:10.384286,UPI,BR-768,REF-632897,False,
TXN-FA2E10C90C94,ACC-1355,ACC-1383,166837.23,INR,2026-05-22T02:42:02.384286,NEFT,BR-427,REF-906591,True,fan_out_fan_in
TXN-B8E3435AC596,ACC-9661,ACC-5261,1847492.62,INR,2026-05-21T13:14:42.339397,NEFT,BR-700,REF-738562,True,mule_chain
TXN-785E7FED4309,ACC-6137,ACC-8835,181147.7,INR,2026-05-25T12:39:15.384286,NEFT,BR-706,REF-766695,True,structuring
TXN-70D8B3B97B79,ACC-1998,ACC-9157,65051.32,INR,2026-05-09T10:04:39.384286,NEFT,BR-733,REF-868722,False,
TXN-C65511FA4FE0,ACC-7945,ACC-5405,166244.29,INR,2026-05-28T07:04:46.384286,IMPS,BR-318,REF-485038,True,fan_out_fan_in
TXN-35035DC5D51C,ACC-2579,ACC-2064,269607.04,INR,2026-05-10T07:41:28.384286,UPI,BR-226,REF-677231,False,
TXN-01D5C4D6F692,ACC-3733,ACC-3208,158710.1,INR,2026-05-24T01:30:16.670000,UPI,BR-947,REF-394003,True,structuring
TXN-9315A0BDCBE1,ACC-5711,ACC-1353,38902.17,INR,2026-05-09T09:26:33.384286,RTGS,BR-758,REF-522823,False,
TXN-1959E9CBED5C,ACC-6199,ACC-1637,66697.33,INR,2026-05-08T14:11:53.384286,UPI,BR-757,REF-929724,False,
TXN-142D9CE698EF,ACC-6409,ACC-4093,162511.93,INR,2026-05-28T10:00:36.384286,NEFT,BR-455,REF-201105,True,structuring
TXN-205BC8FFD2E7,ACC-5989,ACC-3792,54514.68,INR,2026-05-20T22:58:11.384286,NEFT,BR-141,REF-697774,False,
TXN-EEB7206F1FF8,ACC-7780,ACC-3290,173787.17,INR,2026-05-11T10:43:28.384286,NEFT,BR-700,REF-930921,True,structuring
TXN-E2F2D7F574BB,ACC-4835,ACC-5367,49460.17,INR,2026-05-11T09:58:32.384286,UPI,BR-486,REF-911761,False,
TXN-8F118923C7BE,ACC-6694,ACC-2230,155235.93,INR,2026-05-07T09:00:09.384286,NEFT,BR-847,REF-343172,True,structuring
TXN-BA43F7E751B8,ACC-4632,ACC-8653,28027.92,INR,2026-05-17T11:05:12.384286,CARD,BR-786,REF-615156,False,
TXN-3538B8A2B56B,ACC-9030,ACC-7012,69640.96,INR,2026-05-14T03:24:45.384286,IMPS,BR-934,REF-284148,False,
TXN-B246BDF00C93,ACC-3266,ACC-4013,72216.09,INR,2026-05-25T04:12:08.384286,UPI,BR-684,REF-422667,False,
TXN-0ED268C98460,ACC-3113,ACC-8582,94065.06,INR,2026-05-07T20:49:15.384286,NEFT,BR-566,REF-368584,True,fan_out_fan_in
TXN-F630E2EE5586,ACC-7641,ACC-4562,319575.72,INR,2026-05-19T12:53:27.384286,IMPS,BR-665,REF-700120,True,fan_out_fan_in
TXN-7156607E0A01,ACC-4925,ACC-2143,295194.02,INR,2026-05-16T09:57:23.384286,UPI,BR-304,REF-374190,True,fan_out_fan_in
TXN-1BA277C7376C,ACC-4080,ACC-4163,5674.31,INR,2026-05-08T15:32:19.384286,NEFT,BR-909,REF-150494,False,
TXN-D90083073276,ACC-8456,ACC-1098,161604.09,INR,2026-05-13T12:23:00.657013,UPI,BR-979,REF-164852,True,structuring
TXN-3FBB93612119,ACC-2802,ACC-6588,806.65,INR,2026-05-10T19:42:48.384286,UPI,BR-738,REF-295903,False,
TXN-E68D920DD1B2,ACC-7248,ACC-6667,5701333.11,INR,2026-05-16T17:34:56.384286,NEFT,BR-621,REF-182166,True,round_trip_layering
TXN-F370E9DC193D,ACC-6909,ACC-7773,262497.2,INR,2026-05-09T12:30:59.384286,NEFT,BR-777,REF-486462,False,
TXN-6EF1EB940941,ACC-9919,ACC-5189,3516.67,INR,2026-05-02T10:20:10.384286,NEFT,BR-713,REF-108065,False,
TXN-3C98245360F0,ACC-3497,ACC-7902,229616.1,INR,2026-05-11T09:10:33.384286,NEFT,BR-881,REF-976668,True,fan_out_fan_in
TXN-378137809FE6,ACC-5697,ACC-3075,381381.97,INR,2026-05-25T09:36:04.384286,NEFT,BR-147,REF-972592,True,fan_out_fan_in
TXN-95BB775B5216,ACC-9410,ACC-8909,175447.58,INR,2026-05-14T10:12:07.384286,RTGS,BR-570,REF-750849,True,structuring
TXN-A905B61B950A,ACC-7346,ACC-7988,131839.69,INR,2026-05-28T12:43:15.384286,IMPS,BR-961,REF-434775,True,fan_out_fan_in
TXN-D0E5154DD4F2,ACC-1146,ACC-7704,35384.05,INR,2026-05-24T07:02:12.384286,NEFT,BR-270,REF-246405,False,
TXN-895DF6725706,ACC-9124,ACC-3184,15156.16,INR,2026-05-17T14:23:54.384286,IMPS,BR-942,REF-971594,False,
TXN-46BEA74CC864,ACC-9246,ACC-1686,325319.29,INR,2026-05-16T07:10:56.384286,RTGS,BR-990,REF-597778,True,fan_out_fan_in
TXN-5F1847BAC51E,ACC-6323,ACC-1654,1593496.9,INR,2026-05-22T16:01:40.384286,CARD,BR-461,REF-653080,True,round_trip_layering
TXN-0B68FCFF2C21,ACC-8673,ACC-9992,55186.39,INR,2026-05-22T18:56:28.384286,NEFT,BR-152,REF-240940,False,
TXN-FB49CC33556B,ACC-9445,ACC-4789,18539.61,INR,2026-05-24T03:34:14.384286,IMPS,BR-686,REF-241091,False,
TXN-7D6B7C6E0E2D,ACC-5737,ACC-6161,49231.25,INR,2026-05-05T14:32:14.384286,NEFT,BR-914,REF-173331,False,
TXN-98C5487DC673,ACC-6606,ACC-5022,305225.86,INR,2026-05-23T10:37:25.384286,NEFT,BR-757,REF-469996,True,fan_out_fan_in
TXN-FC60ABCC6AD3,ACC-1258,ACC-3439,196143.26,INR,2026-05-08T21:33:31.384286,NEFT,BR-694,REF-364394,True,fan_out_fan_in
TXN-B55232F65D3E,ACC-3932,ACC-9730,161020.35,INR,2026-05-18T22:00:32.384286,CARD,BR-188,REF-141704,True,structuring
TXN-34FA627C4625,ACC-1203,ACC-1866,5447.94,INR,2026-05-16T12:20:28.384286,NEFT,BR-761,REF-604056,False,
TXN-F7FD57C8C3DD,ACC-3985,ACC-4783,86197.46,INR,2026-05-13T21:00:27.384286,IMPS,BR-937,REF-109510,False,
TXN-8CBD82B67A77,ACC-7753,ACC-3331,176558.43,INR,2026-05-24T09:11:24.384286,IMPS,BR-315,REF-846678,True,structuring
TXN-A1B958D5822E,ACC-1215,ACC-4648,8281.0,INR,2026-05-10T23:18:36.384286,IMPS,BR-767,REF-236206,False,
TXN-09265F0563ED,ACC-3626,ACC-2854,190449.85,INR,2026-05-27T21:30:26.384286,UPI,BR-981,REF-174822,False,
TXN-71F0F3A6A251,ACC-1531,ACC-6176,3080142.78,INR,2026-05-22T18:30:38.384286,UPI,BR-144,REF-240252,True,round_trip_layering
TXN-6D569F9CD6C0,ACC-4241,ACC-9827,1323686.96,INR,2026-05-18T11:02:06.384286,UPI,BR-296,REF-171874,True,round_trip_layering
TXN-A80FEA28B3CE,ACC-9628,ACC-2591,34969.62,INR,2026-05-13T01:07:22.384286,NEFT,BR-430,REF-724215,False,
TXN-89F9BB73700C,ACC-4481,ACC-7218,95776.47,INR,2026-05-27T15:12:15.384286,IMPS,BR-720,REF-551264,False,
TXN-578A64CA4C14,ACC-1015,ACC-2161,8652.01,INR,2026-05-18T06:25:13.384286,NEFT,BR-940,REF-446186,False,
TXN-133A504DF8FB,ACC-9940,ACC-9647,71186.2,INR,2026-05-04T23:53:28.384286,NEFT,BR-253,REF-462695,False,
TXN-9BD0C9156AA6,ACC-3566,ACC-6774,1731812.88,INR,2026-05-08T17:20:31.384286,UPI,BR-396,REF-961234,True,round_trip_layering
TXN-B1FF62C2876B,ACC-1507,ACC-4190,3468.95,INR,2026-05-20T09:38:45.384286,CARD,BR-241,REF-557038,False,
TXN-C9CE5804A16F,ACC-1801,ACC-4411,2012052.35,INR,2026-05-20T23:33:56.384286,UPI,BR-274,REF-208041,True,round_trip_layering
TXN-0685FEAAF1FE,ACC-5329,ACC-1558,435218.48,INR,2026-05-21T09:08:35.384286,UPI,BR-665,REF-116539,False,
TXN-1751DE55D8FE,ACC-4659,ACC-5550,30251.17,INR,2026-05-04T18:27:11.384286,RTGS,BR-337,REF-214164,False,
TXN-871495EBB3DC,ACC-5693,ACC-3124,235621.54,INR,2026-05-07T17:35:10.384286,UPI,BR-450,REF-160061,False,
TXN-0ED56EEDE806,ACC-6756,ACC-3346,177779.0,INR,2026-05-27T09:52:40.202468,NEFT,BR-238,REF-234778,True,structuring
TXN-87171DE32666,ACC-8903,ACC-9086,277391.28,INR,2026-05-16T11:08:49.384286,UPI,BR-104,REF-940996,False,
TXN-9DBCD1B1DCEB,ACC-3565,ACC-9413,131210.0,INR,2026-05-25T10:45:30.384286,UPI,BR-794,REF-553028,False,
TXN-0C5BB7A603FA,ACC-3279,ACC-1448,168958.52,INR,2026-05-22T13:56:21.098572,IMPS,BR-498,REF-691619,True,structuring
TXN-C36BCD0C765F,ACC-7519,ACC-4088,44229.21,INR,2026-05-12T06:45:31.384286,NEFT,BR-222,REF-602150,False,
TXN-A4E06B9117ED,ACC-5328,ACC-4225,226026.54,INR,2026-05-25T20:47:03.384286,NEFT,BR-752,REF-506154,False,
TXN-C67B926D5344,ACC-1756,ACC-6329,183787.76,INR,2026-05-10T09:03:12.384286,NEFT,BR-205,REF-918446,True,fan_out_fan_in
TXN-39C84CC8230C,ACC-9203,ACC-5001,14526.85,INR,2026-05-22T23:29:01.384286,IMPS,BR-305,REF-547781,False,
TXN-129EE6B49E3A,ACC-9326,ACC-2924,16575.33,INR,2026-05-20T13:08:05.384286,NEFT,BR-266,REF-669625,False,
TXN-02CB166A92C2,ACC-9567,ACC-4255,116389.57,INR,2026-05-02T15:11:32.384286,RTGS,BR-408,REF-933402,False,
TXN-5E4A62728E91,ACC-7400,ACC-1453,56055.43,INR,2026-05-25T00:35:05.384286,NEFT,BR-929,REF-352398,False,
TXN-0C0D82863852,ACC-3074,ACC-7444,392515.89,INR,2026-05-27T01:43:54.384286,NEFT,BR-821,REF-183900,False,
TXN-29327EEF617F,ACC-7271,ACC-2931,33796.21,INR,2026-05-12T11:48:59.384286,IMPS,BR-237,REF-652576,False,
TXN-0C9351210BBC,ACC-7173,ACC-7940,144884.51,INR,2026-05-19T11:51:24.384286,UPI,BR-591,REF-703731,False,
TXN-59A2F5D1839A,ACC-6963,ACC-7769,67437.39,INR,2026-05-04T08:06:48.384286,NEFT,BR-298,REF-367938,False,
TXN-74DF82872474,ACC-9485,ACC-2009,157729.37,INR,2026-05-07T14:20:54.384286,NEFT,BR-908,REF-468727,True,structuring
TXN-DFF15FAA7973,ACC-9656,ACC-6948,1369696.72,INR,2026-05-23T15:06:46.076456,UPI,BR-837,REF-187159,True,mule_chain
TXN-D7EEAD40CBFE,ACC-3725,ACC-2639,2876.29,INR,2026-05-08T12:52:06.384286,IMPS,BR-162,REF-312125,False,
TXN-2661F2C86A3E,ACC-9850,ACC-7076,5091.81,INR,2026-05-17T12:22:22.384286,NEFT,BR-280,REF-255357,False,
TXN-7CC1DEFD5A81,ACC-5485,ACC-8243,61078.21,INR,2026-05-09T18:28:06.384286,NEFT,BR-241,REF-153566,False,
TXN-3619D653A75F,ACC-2990,ACC-6550,289787.13,INR,2026-05-23T18:44:46.384286,NEFT,BR-383,REF-940533,False,
TXN-88A988E28192,ACC-2312,ACC-9518,236578.17,INR,2026-05-04T23:58:30.384286,CARD,BR-835,REF-425922,False,
TXN-997D786C600C,ACC-5991,ACC-8431,153525.31,INR,2026-05-06T04:00:25.384286,IMPS,BR-150,REF-920370,True,structuring
TXN-ACFF7DE74910,ACC-9807,ACC-1504,156872.79,INR,2026-05-16T08:15:27.307363,NEFT,BR-744,REF-594286,True,structuring
TXN-BA10D5A41D4F,ACC-9296,ACC-7481,172725.27,INR,2026-05-26T17:47:48.241429,NEFT,BR-344,REF-841889,True,structuring
TXN-B2090225C1B2,ACC-4433,ACC-2228,29566.04,INR,2026-05-05T09:07:05.384286,RTGS,BR-263,REF-843936,False,
TXN-EBD8D5A19855,ACC-6384,ACC-8552,103760.71,INR,2026-05-15T22:40:02.384286,CARD,BR-146,REF-823145,False,
TXN-D55F83E83B7D,ACC-3350,ACC-2046,5946.85,INR,2026-05-07T22:01:13.384286,UPI,BR-288,REF-293335,False,
TXN-BF4D4EBD55BB,ACC-8828,ACC-8694,11071.73,INR,2026-05-03T15:33:32.384286,UPI,BR-247,REF-669802,False,
TXN-10B77A7DEA55,ACC-6932,ACC-8794,176519.79,INR,2026-05-09T10:00:32.384286,RTGS,BR-591,REF-396910,True,fan_out_fan_in
TXN-4697C3F1CF98,ACC-5040,ACC-6760,48915.59,INR,2026-05-20T05:47:13.384286,UPI,BR-464,REF-869409,False,
TXN-F96EE1D3BB67,ACC-8172,ACC-6242,33521.77,INR,2026-05-02T02:12:26.384286,UPI,BR-854,REF-977489,False,
TXN-78634090A6BD,ACC-1298,ACC-5724,2247.77,INR,2026-05-26T04:15:12.384286,RTGS,BR-957,REF-732138,False,
TXN-E6BCA61D6D6D,ACC-4905,ACC-6834,39358.13,INR,2026-05-20T06:53:40.384286,UPI,BR-673,REF-549276,False,
TXN-977BE233427D,ACC-9989,ACC-1069,154586.1,INR,2026-05-16T15:10:14.691978,NEFT,BR-968,REF-615225,True,structuring
TXN-B09AAF994609,ACC-3698,ACC-5832,11782.78,INR,2026-05-10T14:17:52.384286,IMPS,BR-984,REF-190987,False,
TXN-95834D6836D2,ACC-3582,ACC-4604,188913.2,INR,2026-05-08T02:05:03.384286,NEFT,BR-645,REF-647892,True,structuring
TXN-ABC3D4999327,ACC-9254,ACC-9384,2997362.03,INR,2026-05-23T03:10:45.384286,IMPS,BR-505,REF-557268,True,round_trip_layering
TXN-02AAE2BE0724,ACC-5642,ACC-2941,163236.97,INR,2026-05-11T18:25:50.307363,NEFT,BR-562,REF-860591,True,structuring
TXN-27FD65A92254,ACC-3888,ACC-7251,513743.12,INR,2026-05-27T09:57:36.384286,UPI,BR-350,REF-961377,True,fan_out_fan_in
TXN-4236A1B45E45,ACC-4697,ACC-4725,1625372.3,INR,2026-05-21T03:33:46.192760,NEFT,BR-759,REF-466042,True,mule_chain
TXN-29D2B5AA5971,ACC-3690,ACC-9894,97559.12,INR,2026-05-16T17:13:34.384286,RTGS,BR-231,REF-418527,False,
TXN-F27A4A49A602,ACC-2271,ACC-4238,64346.5,INR,2026-05-05T14:56:25.384286,NEFT,BR-560,REF-335209,False,
TXN-A78D2D84107E,ACC-2047,ACC-8380,227935.19,INR,2026-05-29T13:06:50.384286,NEFT,BR-912,REF-515590,False,
TXN-844D2EC169F6,ACC-6587,ACC-7087,18567.38,INR,2026-05-16T04:53:28.384286,NEFT,BR-160,REF-154780,False,
TXN-449F59AD9361,ACC-7442,ACC-3811,84474.09,INR,2026-05-09T07:26:31.384286,CARD,BR-382,REF-421100,False,
TXN-AA242FC44458,ACC-6012,ACC-3256,179746.83,INR,2026-05-11T16:30:41.812857,NEFT,BR-210,REF-818682,True,structuring
TXN-5621D20C8F74,ACC-4377,ACC-8582,413798.19,INR,2026-05-07T20:49:15.384286,UPI,BR-229,REF-196140,True,fan_out_fan_in
TXN-4D21F7BF2801,ACC-9373,ACC-5547,96855.15,INR,2026-05-04T21:21:52.384286,RTGS,BR-280,REF-425065,False,
TXN-FBA232D7EE53,ACC-1198,ACC-2104,176615.43,INR,2026-05-18T13:38:01.384286,NEFT,BR-517,REF-874624,True,fan_out_fan_in
TXN-59E6D14B22A0,ACC-2634,ACC-9244,182656.26,INR,2026-05-12T07:33:32.768901,NEFT,BR-992,REF-458293,True,structuring
TXN-3CE4C9651170,ACC-7550,ACC-4070,1799004.78,INR,2026-05-04T12:26:41.032073,UPI,BR-871,REF-134235,True,mule_chain
TXN-BAF2AB76B532,ACC-7181,ACC-6045,625994.63,INR,2026-05-08T07:54:48.384286,UPI,BR-225,REF-285592,True,fan_out_fan_in
TXN-1A865BA721EB,ACC-5115,ACC-2542,5177.13,INR,2026-05-27T18:05:24.384286,NEFT,BR-561,REF-802341,False,
TXN-8BCF3E92EB35,ACC-3984,ACC-7439,31004.7,INR,2026-05-24T15:26:17.384286,UPI,BR-122,REF-612864,False,
TXN-95A55C9B870B,ACC-4592,ACC-5353,171447.24,INR,2026-05-12T20:49:33.838831,NEFT,BR-507,REF-895965,True,structuring
TXN-DF5F20E884DD,ACC-8825,ACC-8469,1755279.86,INR,2026-05-14T16:46:21.627970,NEFT,BR-443,REF-995086,True,mule_chain
TXN-7C86A52E02CA,ACC-7585,ACC-7048,32848.24,INR,2026-05-25T18:21:32.384286,UPI,BR-568,REF-110094,False,
TXN-6AB4E1FA5BD6,ACC-7441,ACC-5058,1474555.7,INR,2026-05-29T07:57:08.384286,UPI,BR-634,REF-718804,True,dormant_activation
TXN-D18E92C8A335,ACC-7754,ACC-9759,184500.55,INR,2026-05-16T17:21:27.812857,UPI,BR-258,REF-303236,True,structuring
TXN-80DCEE76657A,ACC-3423,ACC-4986,971069.44,INR,2026-05-12T21:26:45.384286,UPI,BR-768,REF-804673,False,
TXN-C709507F5507,ACC-6847,ACC-4260,1834828.14,INR,2026-05-04T17:41:01.842817,UPI,BR-531,REF-859540,True,mule_chain
TXN-E48A53CA212B,ACC-7417,ACC-8985,756778.07,INR,2026-05-24T20:37:47.576844,UPI,BR-910,REF-696165,True,mule_chain
TXN-F647D7016077,ACC-7543,ACC-1974,39790.47,INR,2026-05-24T13:28:14.384286,UPI,BR-919,REF-761419,False,
TXN-DA930106E03C,ACC-7846,ACC-2428,96248.0,INR,2026-05-29T04:39:14.384286,NEFT,BR-799,REF-684025,False,
TXN-6D663E46BB6B,ACC-1827,ACC-2692,374110.09,INR,2026-05-26T15:37:10.384286,NEFT,BR-557,REF-545585,True,fan_out_fan_in
TXN-69616B6AB741,ACC-1608,ACC-8330,34977.38,INR,2026-05-27T10:44:28.384286,NEFT,BR-423,REF-138360,False,
TXN-43FE60D319F6,ACC-3064,ACC-9694,3634.28,INR,2026-05-14T12:38:59.384286,UPI,BR-500,REF-646697,False,
TXN-28D45FF52862,ACC-8693,ACC-3233,182409.87,INR,2026-05-24T03:07:35.812857,UPI,BR-726,REF-942375,True,structuring
TXN-53C4E3C1CD12,ACC-2437,ACC-7681,2413172.51,INR,2026-05-14T04:03:48.384286,UPI,BR-650,REF-278161,True,round_trip_layering
TXN-25D18CBBD8EC,ACC-2177,ACC-7033,169108.95,INR,2026-05-11T09:27:14.384286,NEFT,BR-319,REF-798938,True,structuring
TXN-30EE6BA013C9,ACC-4057,ACC-6680,154587.6,INR,2026-05-11T22:10:29.999671,UPI,BR-539,REF-788832,True,structuring
TXN-B4D8BA956050,ACC-9416,ACC-2640,33452.18,INR,2026-05-08T05:17:57.384286,IMPS,BR-805,REF-144055,False,
TXN-1918BD459CF8,ACC-8212,ACC-9576,85854.62,INR,2026-05-24T22:43:14.384286,UPI,BR-155,REF-134138,True,fan_out_fan_in
TXN-A3819C56DB96,ACC-7599,ACC-5517,486349.69,INR,2026-05-24T10:20:51.384286,NEFT,BR-499,REF-412296,False,
TXN-35AC52F588EB,ACC-5800,ACC-7159,61877.55,INR,2026-05-29T11:14:32.384286,CARD,BR-714,REF-987572,False,
TXN-09B2C83C2A3C,ACC-4554,ACC-7572,56217.32,INR,2026-05-30T03:53:37.384286,CARD,BR-201,REF-399130,False,
TXN-BE0E0E58CDA2,ACC-2709,ACC-8281,2058192.48,INR,2026-05-28T07:46:08.384286,UPI,BR-310,REF-111314,True,round_trip_layering
TXN-979A089870E4,ACC-3342,ACC-4068,184509.95,INR,2026-05-28T10:44:50.384286,NEFT,BR-357,REF-121298,True,structuring
TXN-658305E583CF,ACC-1590,ACC-6647,136505.01,INR,2026-05-23T02:14:33.384286,CARD,BR-142,REF-730114,False,
TXN-83F87EE7597E,ACC-6568,ACC-7627,125674.61,INR,2026-05-06T21:07:15.384286,NEFT,BR-560,REF-914037,True,fan_out_fan_in
TXN-E09FA6E63853,ACC-9890,ACC-9185,43116.85,INR,2026-05-06T10:55:54.384286,NEFT,BR-221,REF-757891,False,
TXN-18C424004FE3,ACC-9958,ACC-7309,344856.5,INR,2026-05-09T05:38:02.384286,IMPS,BR-489,REF-139819,False,
TXN-67D28387EF40,ACC-4371,ACC-8619,235548.59,INR,2026-05-22T16:37:48.384286,NEFT,BR-382,REF-545173,True,fan_out_fan_in
TXN-46F80772F794,ACC-2458,ACC-8724,29034.99,INR,2026-05-15T14:31:20.384286,UPI,BR-536,REF-106458,False,
TXN-E209D19DF8A0,ACC-6834,ACC-6266,42898.63,INR,2026-05-26T19:03:50.384286,NEFT,BR-436,REF-910748,False,
TXN-F841626367EA,ACC-8382,ACC-4452,182881.97,INR,2026-05-22T23:06:22.384286,UPI,BR-600,REF-913209,True,structuring
TXN-BE72E133074E,ACC-4918,ACC-5729,186176.35,INR,2026-05-22T08:39:37.384286,NEFT,BR-617,REF-903627,False,
TXN-99644B34A34A,ACC-8999,ACC-7387,653852.02,INR,2026-05-02T14:35:43.384286,IMPS,BR-414,REF-733011,True,fan_out_fan_in
TXN-BBAC6AF18802,ACC-1059,ACC-8281,144428.23,INR,2026-05-23T22:36:55.384286,NEFT,BR-870,REF-204513,True,fan_out_fan_in
TXN-BE2EEDEF4828,ACC-7603,ACC-1404,255866.16,INR,2026-05-15T17:35:11.384286,UPI,BR-276,REF-794313,True,fan_out_fan_in
TXN-339A4D95CD15,ACC-6624,ACC-7089,627971.18,INR,2026-05-04T06:30:52.384286,IMPS,BR-636,REF-657666,False,
TXN-FC6BD24BF243,ACC-4928,ACC-1014,23157.92,INR,2026-05-19T05:10:19.384286,IMPS,BR-991,REF-160824,False,
TXN-CA714AED0EC5,ACC-5653,ACC-6983,164717.2,INR,2026-05-22T21:19:35.384286,NEFT,BR-873,REF-319702,True,fan_out_fan_in
TXN-4BC376505513,ACC-3344,ACC-6105,15635.76,INR,2026-05-09T07:22:36.384286,UPI,BR-475,REF-527068,False,
TXN-F2F43E1C1D23,ACC-1194,ACC-4100,656190.56,INR,2026-05-26T07:45:49.384286,NEFT,BR-272,REF-575561,False,
TXN-4225AFE4527A,ACC-7617,ACC-6195,316478.79,INR,2026-05-15T23:46:30.384286,NEFT,BR-564,REF-688407,True,fan_out_fan_in
TXN-C1475EBA148D,ACC-9703,ACC-4823,45622.33,INR,2026-05-15T15:03:51.384286,NEFT,BR-683,REF-596893,False,
TXN-D160B4A5CA09,ACC-4727,ACC-2251,217420.25,INR,2026-05-24T12:40:47.384286,CARD,BR-252,REF-888895,False,
TXN-4B60ED61B921,ACC-8127,ACC-4591,181290.96,INR,2026-05-06T22:12:56.384286,RTGS,BR-957,REF-278565,True,structuring
TXN-39B5C4BC3C24,ACC-5154,ACC-4960,589282.14,INR,2026-05-19T04:35:04.781462,UPI,BR-232,REF-619844,True,mule_chain
TXN-957DB1F13240,ACC-7272,ACC-4741,526051.83,INR,2026-05-16T10:23:05.384286,UPI,BR-726,REF-663319,False,
TXN-B6DF90CB71EF,ACC-8780,ACC-6087,73030.93,INR,2026-05-11T01:57:29.384286,NEFT,BR-766,REF-307971,False,
TXN-22D54CA122A9,ACC-6450,ACC-1639,650471.19,INR,2026-05-30T03:54:59.384286,NEFT,BR-835,REF-745683,False,
TXN-009AB7A755B9,ACC-6798,ACC-4923,197096.85,INR,2026-05-02T20:03:42.384286,UPI,BR-832,REF-216927,False,
TXN-D18D59655D5A,ACC-2878,ACC-3042,205232.53,INR,2026-05-07T19:00:24.384286,IMPS,BR-602,REF-541004,True,fan_out_fan_in
TXN-221D8F9EEC9E,ACC-4921,ACC-8873,108275.42,INR,2026-05-11T09:46:34.384286,NEFT,BR-238,REF-478975,False,
TXN-F219D190E8F5,ACC-5053,ACC-8345,17185.51,INR,2026-05-26T23:17:31.384286,UPI,BR-983,REF-915022,False,
TXN-BF0D400BC46D,ACC-6227,ACC-9881,123508.64,INR,2026-05-23T19:54:54.384286,UPI,BR-515,REF-336064,False,
TXN-DE08C01BE834,ACC-4392,ACC-3225,283001.54,INR,2026-05-02T19:37:07.384286,IMPS,BR-440,REF-729064,False,
TXN-D0CB2560FC11,ACC-8717,ACC-1929,216800.0,INR,2026-05-22T19:06:47.384286,NEFT,BR-380,REF-205998,True,fan_out_fan_in
TXN-5B246491F30E,ACC-4032,ACC-1275,1075753.51,INR,2026-05-20T18:05:49.384286,UPI,BR-585,REF-976387,True,fan_out_fan_in
TXN-81F5BF6D5754,ACC-2267,ACC-4311,57358.53,INR,2026-05-16T03:45:05.384286,CARD,BR-760,REF-262543,False,
TXN-A2B5F26AA51F,ACC-8679,ACC-8508,34469.97,INR,2026-05-07T03:01:25.384286,NEFT,BR-841,REF-260083,False,
TXN-A6C5868B324B,ACC-2335,ACC-8476,329081.44,INR,2026-05-09T07:52:07.384286,RTGS,BR-702,REF-810072,False,
TXN-5C210310D1C2,ACC-7433,ACC-1522,173238.21,INR,2026-05-15T17:22:28.384286,IMPS,BR-813,REF-582266,True,structuring
TXN-7130705B5C5B,ACC-8382,ACC-5262,167372.02,INR,2026-05-23T11:06:22.384286,UPI,BR-803,REF-173375,True,structuring
TXN-AFD6C9BE6CF5,ACC-9321,ACC-2057,950514.69,INR,2026-05-04T01:55:00.384286,NEFT,BR-544,REF-411567,True,dormant_activation
TXN-9EB0F65139C1,ACC-7201,ACC-5628,150833.89,INR,2026-05-15T15:02:37.615055,UPI,BR-331,REF-285542,True,structuring
TXN-B6D219E7BC8B,ACC-4754,ACC-4279,18632.56,INR,2026-05-25T16:59:51.384286,UPI,BR-183,REF-785213,False,
TXN-0C94F5589220,ACC-6331,ACC-3605,154803.37,INR,2026-05-07T12:06:14.384286,NEFT,BR-284,REF-672592,False,
TXN-9459A0258426,ACC-6506,ACC-4203,127603.09,INR,2026-05-23T19:19:15.384286,UPI,BR-955,REF-250315,True,fan_out_fan_in
TXN-132B2845E89A,ACC-8736,ACC-2987,379979.28,INR,2026-05-14T18:53:58.384286,NEFT,BR-490,REF-469397,True,fan_out_fan_in
TXN-11056A8BA27D,ACC-9011,ACC-3720,26197.5,INR,2026-05-29T17:01:43.384286,IMPS,BR-192,REF-294049,False,
TXN-76351AD74CCD,ACC-4963,ACC-3943,26652.19,INR,2026-05-05T10:59:55.384286,IMPS,BR-213,REF-220542,False,
TXN-84CB9353EEEE,ACC-8986,ACC-6500,72767.9,INR,2026-05-09T21:41:52.384286,IMPS,BR-615,REF-756820,False,
TXN-062681D63AAC,ACC-3342,ACC-4232,164324.72,INR,2026-05-29T15:32:50.384286,NEFT,BR-906,REF-169695,True,structuring
TXN-0706F6DDD142,ACC-7342,ACC-7953,36125.27,INR,2026-05-17T21:04:55.384286,NEFT,BR-124,REF-843343,False,
TXN-CA5E6FD658A1,ACC-8853,ACC-1253,3437104.36,INR,2026-05-23T10:17:03.384286,IMPS,BR-398,REF-206677,True,round_trip_layering
TXN-D9EF62078F7A,ACC-9358,ACC-8184,1459686.06,INR,2026-05-13T03:47:28.384286,NEFT,BR-348,REF-377395,True,round_trip_layering
TXN-B602BC327124,ACC-7600,ACC-5716,68836.8,INR,2026-05-21T09:42:15.384286,NEFT,BR-651,REF-166339,False,
TXN-814814F1A8F0,ACC-7308,ACC-6878,1528471.33,INR,2026-05-12T08:25:27.384286,CARD,BR-671,REF-884929,True,dormant_activation
TXN-6DF2409862A0,ACC-9839,ACC-3724,1188974.6,INR,2026-05-02T08:12:20.384286,NEFT,BR-213,REF-420336,True,round_trip_layering
